Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time,Cumulative Capital
"21550CE, 21500PE",2024-01-18 11:33:00,68.781,2024-01-18 11:43:00,82.315,2,75,1015.0499999999995,10.317150000000002,1004.7328499999996,Profit Target Hit,18JAN24,0,True,2024-01,10.0,199940.83925
"21500CE, 21550PE",2024-01-18 11:55:00,111.6555,2024-01-18 12:00:00,103.626,2,75,-602.2125000000007,16.748325,-618.9608250000006,Stop Loss Hit,18JAN24,0,True,2024-01,5.0,198165.372875
"21500CE, 21500PE",2024-01-18 11:57:00,71.205,2024-01-18 12:36:00,65.953,2,75,393.89999999999935,10.68075,383.2192499999993,RSI Oversold,18JAN24,0,True,2024-01,39.0,200573.586575
"21550CE, 21500PE",2024-01-18 11:57:00,57.469,2024-01-18 12:01:00,52.671499999999995,2,75,-359.81250000000006,8.62035,-368.43285000000003,Stop Loss Hit,18JAN24,0,True,2024-01,4.0,199572.40639999998
"21500CE, 21550PE",2024-01-18 12:01:00,102.91900000000001,2024-01-18 12:25:00,95.546,2,75,-552.9750000000003,15.437850000000001,-568.4128500000005,Stop Loss Hit,18JAN24,0,True,2024-01,24.0,197596.960025
"21550CE, 21500PE",2024-01-18 12:02:00,53.833,2024-01-18 12:10:00,49.995,2,75,-287.8500000000001,8.074950000000001,-295.9249500000001,Stop Loss Hit,18JAN24,0,True,2024-01,8.0,199276.48145
"21600CE, 21550PE",2024-01-18 12:22:00,69.4375,2024-01-18 12:24:00,63.226000000000006,2,75,-465.86249999999944,10.415625,-476.2781249999995,Stop Loss Hit,18JAN24,0,True,2024-01,2.0,198800.20332499998
"21600CE, 21550PE",2024-01-18 12:25:00,64.1855,2024-01-18 12:34:00,87.466,2,75,1746.0375,9.627825000000001,1736.4096749999994,Profit Target Hit,18JAN24,0,True,2024-01,9.0,200536.61299999998
"21550CE, 21600PE",2024-01-18 12:26:00,113.2715,2024-01-18 12:34:00,137.4105,2,75,1810.4249999999997,16.990725,1793.434274999999,Profit Target Hit,18JAN24,0,True,2024-01,8.0,199390.3943
"21450CE, 21500PE",2024-01-18 14:43:00,62.26650000000001,2024-01-18 14:50:00,57.721500000000006,2,75,-340.8749999999996,9.339975,-350.21497499999964,Stop Loss Hit,18JAN24,0,True,2024-01,7.0,199040.179325
"21700CE, 21650PE",2024-01-19 09:28:00,291.7385,2024-01-19 10:59:00,281.8405,2,75,-742.3500000000008,43.760775,-786.1107750000008,Hold Time Exceeded,25JAN24,6,False,2024-01,91.0,199750.502225
"21650CE, 21700PE",2024-01-19 10:24:00,331.381,2024-01-19 11:34:00,338.552,2,75,537.8250000000014,49.70715,488.1178500000012,Trend Reversal,25JAN24,6,False,2024-01,70.0,199528.297175
"21650CE, 21650PE",2024-01-19 10:28:00,306.33299999999997,2024-01-19 10:46:00,304.36350000000004,2,75,147.71249999999873,45.94995,101.76254999999878,RSI Oversold,25JAN24,6,False,2024-01,18.0,200675.349125
"21600CE, 21600PE",2024-01-19 11:39:00,309.161,2024-01-19 12:10:00,312.292,2,75,-234.8249999999981,46.37415,-281.19914999999787,RSI Oversold,25JAN24,6,False,2024-01,31.0,200394.149975
"21650CE, 21600PE",2024-01-19 13:09:00,274.41700000000003,2024-01-19 14:40:00,272.801,2,75,-121.19999999999999,41.162549999999996,-162.36255000000006,Hold Time Exceeded,25JAN24,6,False,2024-01,91.0,199588.13967499998
"21650CE, 21700PE",2024-01-19 13:20:00,320.1195,2024-01-19 14:51:00,317.342,2,75,-208.31250000000028,48.017925000000005,-256.3304250000002,Hold Time Exceeded,25JAN24,6,False,2024-01,91.0,199271.96675
"21600CE, 21600PE",2024-01-19 14:27:00,299.6165,2024-01-19 15:00:00,303.7575,2,75,-310.57499999999936,44.942475,-355.5174749999993,RSI Oversold,25JAN24,6,False,2024-01,33.0,200038.6325
"21650CE, 21600PE",2024-01-19 14:41:00,271.387,2024-01-19 15:21:00,273.5585,2,75,162.86250000000064,40.70805,122.15445000000062,EOD,25JAN24,6,False,2024-01,40.0,199710.294125
"21600CE, 21650PE",2024-01-19 14:52:00,322.4425,2024-01-19 15:21:00,323.0485,2,75,45.45000000000175,48.366375000000005,-2.9163749999982826,EOD,25JAN24,6,False,2024-01,29.0,199269.050375
"21650PE, 21700CE",2024-01-20 09:49:00,260.3275,2024-01-20 10:48:00,251.793,2,75,-640.0875000000017,39.049125000000004,-679.1366250000017,Trend Reversal,25JAN24,5,False,2024-01,59.0,198589.91375
"21650PE, 21700CE",2024-01-20 11:36:00,245.9855,2024-01-20 12:01:00,243.612,2,75,-178.0125000000005,36.897825,-214.9103250000005,Trend Reversal,25JAN24,5,False,2024-01,25.0,198375.003425
"21600PE, 21650CE",2024-01-20 12:53:00,246.137,2024-01-20 14:24:00,240.83450000000002,2,75,-397.6874999999996,36.920550000000006,-434.60804999999954,Hold Time Exceeded,25JAN24,5,False,2024-01,91.0,197940.395375
"21600PE, 21650CE",2024-01-20 14:38:00,239.36999999999998,2024-01-20 15:21:00,236.643,2,75,-204.52499999999918,35.9055,-240.43049999999926,EOD,25JAN24,5,False,2024-01,43.0,197699.964875
"21800CE, 21750PE",2024-01-23 09:45:00,184.82999999999998,2024-01-23 10:24:00,217.049,2,75,2416.425,27.7245,2388.7005,Profit Target Hit,25JAN24,2,False,2024-01,39.0,202098.994625
"21650PE, 21700CE",2024-01-23 10:16:00,198.11149999999998,2024-01-23 10:44:00,237.45100000000002,2,75,2950.4625,29.716725,2920.7457750000003,Profit Target Hit,25JAN24,2,False,2024-01,28.0,200620.71065
"21550PE, 21600CE",2024-01-23 10:54:00,211.8475,2024-01-23 11:12:00,210.23149999999998,2,75,-121.20000000000101,31.777125,-152.977125000001,Trend Reversal,25JAN24,2,False,2024-01,18.0,200467.73352500002
"21400PE, 21450CE",2024-01-23 12:16:00,241.996,2024-01-23 13:13:00,223.5635,2,75,-1382.4375000000007,36.2994,-1418.736900000001,Stop Loss Hit,25JAN24,2,False,2024-01,57.0,199048.996625
"21350PE, 21400CE",2024-01-23 14:05:00,216.241,2024-01-23 14:15:00,220.8365,2,75,344.6624999999979,32.436150000000005,312.2263499999979,Trend Reversal,25JAN24,2,False,2024-01,10.0,199361.222975
"21250PE, 21300CE",2024-01-23 14:41:00,229.06799999999998,2024-01-23 15:21:00,221.6445,2,75,-556.7624999999982,34.3602,-591.1226999999982,EOD,25JAN24,2,False,2024-01,40.0,198770.100275
"21300CE, 21250PE",2024-01-24 09:29:00,216.39249999999998,2024-01-24 09:48:00,200.788,2,75,-1170.3374999999996,32.458875,-1202.796375,Stop Loss Hit,25JAN24,1,False,2024-01,19.0,200896.19825
"21250CE, 21300PE",2024-01-24 09:41:00,261.8425,2024-01-24 11:12:00,264.4685,2,75,196.95000000000073,39.276375,157.67362499999945,Hold Time Exceeded,25JAN24,1,False,2024-01,91.0,198927.7739
"21350CE, 21300PE",2024-01-24 09:49:00,196.7985,2024-01-24 11:20:00,197.15200000000002,2,75,26.512500000000273,29.519775000000003,-3.0072749999990265,Hold Time Exceeded,25JAN24,1,False,2024-01,91.0,200893.190975
"21350CE, 21350PE",2024-01-24 09:57:00,227.553,2024-01-24 10:45:00,220.9375,2,75,496.16249999999985,34.13295,462.02954999999986,RSI Oversold,25JAN24,1,False,2024-01,48.0,200500.66205
"21400CE, 21450PE",2024-01-24 11:21:00,224.0685,2024-01-24 11:32:00,266.79150000000004,2,75,3204.2249999999985,33.610275,3170.6147249999985,Profit Target Hit,25JAN24,1,False,2024-01,11.0,202098.388625
"21450CE, 21400PE",2024-01-24 11:21:00,173.417,2024-01-24 11:31:00,207.454,2,75,2552.774999999999,26.01255,2526.7624499999993,Profit Target Hit,25JAN24,1,False,2024-01,10.0,203419.95342499999
"21300PE, 21350CE",2024-01-24 11:46:00,186.19349999999997,2024-01-24 13:17:00,176.043,2,75,-761.2874999999996,27.929025000000003,-789.2165249999996,Hold Time Exceeded,25JAN24,1,False,2024-01,91.0,201309.1721
"21300CE, 21300PE",2024-01-24 12:51:00,203.1615,2024-01-24 13:16:00,204.9795,2,75,-136.35000000000082,30.474225,-166.82422500000098,RSI Oversold,25JAN24,1,False,2024-01,25.0,200333.837825
"21350CE, 21300PE",2024-01-24 13:04:00,181.5475,2024-01-24 14:11:00,168.064,2,75,-1011.2625000000005,27.232125,-1038.4946250000005,Stop Loss Hit,25JAN24,1,False,2024-01,67.0,202381.4588
"21350CE, 21400PE",2024-01-24 13:20:00,221.7455,2024-01-24 13:31:00,221.392,2,75,-26.512499999999818,33.261825,-59.77432499999986,Trend Reversal,25JAN24,1,False,2024-01,11.0,201249.397775
"21350CE, 21350PE",2024-01-24 14:06:00,197.30349999999999,2024-01-24 15:21:00,194.425,2,75,215.8874999999989,29.595525,186.29197499999918,EOD,25JAN24,1,False,2024-01,75.0,200520.1298
"21350CE, 21400PE",2024-01-24 14:06:00,220.1295,2024-01-24 14:22:00,211.5445,2,75,-643.8749999999995,33.019425,-676.8944249999995,Trend Reversal,25JAN24,1,False,2024-01,16.0,200572.50335
"21400CE, 21350PE",2024-01-24 14:21:00,161.75150000000002,2024-01-24 15:03:00,149.8335,2,75,-893.8499999999995,24.262725000000003,-918.1127249999993,Stop Loss Hit,25JAN24,1,False,2024-01,42.0,201463.34607499998
"21400CE, 21450PE",2024-01-24 14:30:00,198.6165,2024-01-24 14:59:00,200.73749999999998,2,75,159.07500000000073,29.792475,129.28252500000053,Trend Reversal,25JAN24,1,False,2024-01,29.0,200701.785875
"21500CE, 21450PE",2024-01-24 15:04:00,141.4,2024-01-24 15:14:00,129.93650000000002,2,75,-859.7624999999999,21.21,-880.9725000000001,Stop Loss Hit,25JAN24,1,False,2024-01,10.0,200582.373575
"21500CE, 21450PE",2024-01-24 15:15:00,127.10849999999999,2024-01-24 15:21:00,123.6745,2,75,-257.55000000000024,19.066274999999997,-276.61627500000026,EOD,25JAN24,1,False,2024-01,6.0,200305.7573
"21450CE, 21400PE",2024-01-25 09:31:00,108.62549999999999,2024-01-25 10:21:00,141.7535,2,75,2484.6,16.293825000000002,2468.306175,Profit Target Hit,25JAN24,0,True,2024-01,50.0,202774.063475
"21350PE, 21400CE",2024-01-25 09:59:00,103.828,2024-01-25 10:11:00,96.152,2,75,-575.6999999999997,15.5742,-591.2741999999996,Stop Loss Hit,25JAN24,0,True,2024-01,12.0,200110.51167500002
"21300PE, 21350CE",2024-01-25 10:34:00,99.485,2024-01-25 10:55:00,117.8165,2,75,1374.8625000000002,14.92275,1359.9397500000005,Profit Target Hit,25JAN24,0,True,2024-01,21.0,201470.451425
"21250PE, 21300CE",2024-01-25 11:08:00,104.0805,2024-01-25 11:20:00,95.8995,2,75,-613.5749999999998,15.612075,-629.1870749999999,Stop Loss Hit,25JAN24,0,True,2024-01,12.0,200841.26435
"21300CE, 21300PE",2024-01-25 11:22:00,120.7455,2024-01-25 11:53:00,106.15100000000001,2,75,1094.5875000000003,18.111825,1076.4756750000004,RSI Oversold,25JAN24,0,True,2024-01,31.0,201596.605475
"21300PE, 21350CE",2024-01-25 11:29:00,97.5155,2024-01-25 11:33:00,89.33449999999999,2,75,-613.5750000000004,14.627324999999999,-628.2023250000002,Stop Loss Hit,25JAN24,0,True,2024-01,4.0,200213.062025
"21400CE, 21350PE",2024-01-25 11:41:00,88.6275,2024-01-25 11:56:00,105.49449999999999,2,75,1265.0249999999987,13.294125000000001,1251.7308749999984,Profit Target Hit,25JAN24,0,True,2024-01,15.0,204025.79434999998
"21350CE, 21400PE",2024-01-25 11:42:00,138.572,2024-01-25 12:28:00,125.59349999999999,2,75,-973.3874999999989,20.785800000000002,-994.1732999999981,Stop Loss Hit,25JAN24,0,True,2024-01,46.0,199218.888725
"21300CE, 21300PE",2024-01-25 13:50:00,52.570499999999996,2024-01-25 14:12:00,42.066500000000005,2,75,787.7999999999996,7.885575,779.9144249999997,Profit Target Hit,25JAN24,0,True,2024-01,22.0,202376.5199
"21600CE, 21550PE",2024-01-29 09:28:00,359.8125,2024-01-29 10:59:00,371.781,2,75,897.6374999999998,53.971875,843.6656249999996,Hold Time Exceeded,01FEB24,3,False,2024-01,91.0,204869.45997499998
"21550CE, 21600PE",2024-01-29 09:41:00,416.1705,2024-01-29 10:29:00,420.0085,2,75,287.8499999999997,62.425575,225.4244249999997,Trend Reversal,01FEB24,3,False,2024-01,48.0,199444.31315
"21600CE, 21600PE",2024-01-29 09:59:00,382.6385,2024-01-29 11:20:00,380.8205,2,75,136.3499999999988,57.395775,78.95422499999877,RSI Oversold,01FEB24,3,False,2024-01,81.0,202455.474125
"21600CE, 21650PE",2024-01-29 10:42:00,410.464,2024-01-29 12:13:00,402.081,2,75,-628.7249999999965,61.569599999999994,-690.2945999999965,Hold Time Exceeded,01FEB24,3,False,2024-01,91.0,198754.01855
"21700CE, 21650PE",2024-01-29 11:00:00,349.35900000000004,2024-01-29 12:31:00,342.2385,2,75,-534.0374999999995,52.403850000000006,-586.4413499999995,Hold Time Exceeded,01FEB24,3,False,2024-01,91.0,204283.018625
"21700CE, 21650PE",2024-01-29 12:32:00,342.491,2024-01-29 14:03:00,365.418,2,75,1719.5250000000017,51.37365,1668.1513500000012,Hold Time Exceeded,01FEB24,3,False,2024-01,91.0,205951.169975
"21700CE, 21750PE",2024-01-29 12:40:00,388.951,2024-01-29 13:46:00,399.85900000000004,2,75,818.1000000000013,58.342650000000006,759.7573500000012,Trend Reversal,01FEB24,3,False,2024-01,66.0,199513.7759
"21700CE, 21700PE",2024-01-29 13:01:00,387.43600000000004,2024-01-29 14:15:00,376.932,2,75,787.8000000000014,58.1154,729.6846000000014,RSI Oversold,01FEB24,3,False,2024-01,74.0,203185.15872500002
"21750CE, 21800PE",2024-01-29 14:02:00,398.647,2024-01-29 15:21:00,377.639,2,75,-1575.5999999999985,59.79705,-1635.3970499999987,EOD,01FEB24,3,False,2024-01,79.0,197878.37885
"21800CE, 21750PE",2024-01-29 14:04:00,348.3995,2024-01-29 15:21:00,326.533,2,75,-1639.9875000000002,52.259925,-1692.247425,EOD,01FEB24,3,False,2024-01,77.0,204258.92255
"21750PE, 21800CE",2024-01-30 09:41:00,337.39050000000003,2024-01-30 10:38:00,313.3525,2,75,-1802.8500000000008,50.608575000000016,-1853.4585750000008,Stop Loss Hit,01FEB24,2,False,2024-01,57.0,196024.920275
"21800CE, 21750PE",2024-01-30 09:43:00,335.1685,2024-01-30 11:12:00,310.87800000000004,2,75,-1821.787499999998,50.27527500000001,-1872.0627749999985,Stop Loss Hit,01FEB24,2,False,2024-01,89.0,202386.859775
"21700PE, 21750CE",2024-01-30 11:03:00,315.726,2024-01-30 12:34:00,295.93,2,75,-1484.6999999999994,47.3589,-1532.0588999999993,Hold Time Exceeded,01FEB24,2,False,2024-01,91.0,194492.861375
"21750CE, 21750PE",2024-01-30 12:00:00,322.897,2024-01-30 12:13:00,320.0185,2,75,215.887499999998,48.43455,167.45294999999805,RSI Oversold,01FEB24,2,False,2024-01,13.0,203352.611675
"21700PE, 21750CE",2024-01-30 12:55:00,294.21299999999997,2024-01-30 14:22:00,295.72799999999995,2,75,113.625,44.13195,69.49305000000004,Trend Reversal,01FEB24,2,False,2024-01,87.0,194562.354425
"21600PE, 21650CE",2024-01-30 14:48:00,295.9805,2024-01-30 15:15:00,272.7505,2,75,-1742.2499999999982,44.397075,-1786.647074999998,Stop Loss Hit,01FEB24,2,False,2024-01,27.0,192775.70735
"21550CE, 21500PE",2024-01-31 09:28:00,284.416,2024-01-31 10:10:00,263.408,2,75,-1575.6000000000001,42.662400000000005,-1618.2624000000008,Stop Loss Hit,01FEB24,1,False,2024-01,42.0,200768.59737499998
"21550CE, 21600PE",2024-01-31 09:41:00,325.321,2024-01-31 10:19:00,301.485,2,75,-1787.6999999999994,48.79815,-1836.4981499999988,Stop Loss Hit,01FEB24,1,False,2024-01,38.0,190939.2092
"21650CE, 21600PE",2024-01-31 10:11:00,250.78300000000002,2024-01-31 11:42:00,262.95349999999996,2,75,912.7875000000013,37.61745,875.1700500000011,Hold Time Exceeded,01FEB24,1,False,2024-01,91.0,201643.767425
"21600CE, 21650PE",2024-01-31 10:20:00,299.97,2024-01-31 11:51:00,310.4235,2,75,784.0125000000012,44.9955,739.0170000000016,Hold Time Exceeded,01FEB24,1,False,2024-01,91.0,191678.2262
"21650CE, 21650PE",2024-01-31 10:37:00,263.105,2024-01-31 12:17:00,269.1145,2,75,-450.7124999999992,39.46575,-490.178249999999,RSI Oversold,01FEB24,1,False,2024-01,100.0,202862.433425
"21750CE, 21700PE",2024-01-31 11:43:00,245.1775,2024-01-31 12:34:00,227.3005,2,75,-1340.7750000000008,36.776624999999996,-1377.5516250000007,Stop Loss Hit,01FEB24,1,False,2024-01,51.0,200266.2158
"21700CE, 21750PE",2024-01-31 11:52:00,298.15200000000004,2024-01-31 12:45:00,275.6795,2,75,-1685.4374999999995,44.72280000000001,-1730.1602999999996,Stop Loss Hit,01FEB24,1,False,2024-01,53.0,189948.06590000002
"21750CE, 21700PE",2024-01-31 12:36:00,228.664,2024-01-31 14:07:00,219.574,2,75,-681.7500000000013,34.299600000000005,-716.0496000000012,Hold Time Exceeded,01FEB24,1,False,2024-01,91.0,199550.16619999998
"21700CE, 21750PE",2024-01-31 13:13:00,272.4475,2024-01-31 14:23:00,273.205,2,75,56.81249999999943,40.867125,15.945374999999444,Trend Reversal,01FEB24,1,False,2024-01,70.0,189964.01127500003
"21750CE, 21700PE",2024-01-31 14:14:00,216.49349999999998,2024-01-31 15:21:00,241.3395,2,75,1863.4499999999994,32.474025000000005,1830.9759749999994,EOD,01FEB24,1,False,2024-01,67.0,201381.142175
"21700CE, 21750PE",2024-01-31 14:42:00,271.3365,2024-01-31 15:21:00,291.789,2,75,1533.9375000000011,40.700475,1493.237025000001,EOD,01FEB24,1,False,2024-01,39.0,191457.2483
"21750CE, 21750PE",2024-01-31 15:06:00,254.77250000000004,2024-01-31 15:21:00,267.9025,2,75,-984.7499999999975,38.215875,-1022.9658749999976,EOD,01FEB24,1,False,2024-01,15.0,201839.46755
"21800CE, 21850PE",2024-02-01 10:09:00,231.7445,2024-02-01 10:30:00,212.95850000000002,2,75,-1408.949999999999,34.761675,-1443.711674999999,Stop Loss Hit,01FEB24,0,True,2024-02,21.0,190013.536625
"21850CE, 21800PE",2024-02-01 10:09:00,182.3555,2024-02-01 10:18:00,169.1245,2,75,-992.325,27.353325,-1019.6783250000001,Stop Loss Hit,01FEB24,0,True,2024-02,9.0,200361.46385
"21800CE, 21850PE",2024-02-01 10:31:00,213.1605,2024-02-01 10:41:00,220.281,2,75,534.0374999999973,31.974075000000003,502.0634249999973,Trend Reversal,01FEB24,0,True,2024-02,10.0,190515.60005
"21850CE, 21800PE",2024-02-01 10:46:00,168.9225,2024-02-01 11:17:00,207.555,2,75,2897.4374999999995,25.338375,2872.0991249999993,Profit Target Hit,01FEB24,0,True,2024-02,31.0,203233.56297499998
"21800CE, 21800PE",2024-02-01 10:54:00,197.455,2024-02-01 11:16:00,195.1825,2,75,170.43749999999955,29.618250000000003,140.81924999999956,RSI Oversold,01FEB24,0,True,2024-02,22.0,201980.2868
"21800CE, 21850PE",2024-02-01 10:54:00,232.1485,2024-02-01 11:58:00,213.918,2,75,-1367.2874999999995,34.822275,-1402.1097749999997,Stop Loss Hit,01FEB24,0,True,2024-02,64.0,189113.49027500002
"21750CE, 21750PE",2024-02-01 12:48:00,87.41550000000001,2024-02-01 13:07:00,76.60849999999999,2,75,810.5250000000001,13.112325,797.4126750000005,RSI Oversold,01FEB24,0,True,2024-02,19.0,202777.699475
"22000CE, 21950PE",2024-02-02 09:28:00,297.041,2024-02-02 10:59:00,285.3755,2,75,-874.9125000000005,44.55615,-919.4686500000004,Hold Time Exceeded,08FEB24,6,False,2024-02,91.0,202314.09432499998
"21950CE, 22000PE",2024-02-02 09:41:00,347.94500000000005,2024-02-02 11:12:00,339.865,2,75,-606.000000000003,52.19175,-658.1917500000029,Hold Time Exceeded,08FEB24,6,False,2024-02,91.0,188455.29852500002
"22000CE, 21950PE",2024-02-02 11:00:00,285.83,2024-02-02 11:32:00,334.613,2,75,3658.725000000003,42.8745,3615.8505000000036,Profit Target Hit,08FEB24,6,False,2024-02,32.0,205929.94482499998
"21950CE, 21950PE",2024-02-02 11:04:00,319.8165,2024-02-02 11:23:00,356.53000000000003,2,75,-2753.5125000000016,47.972475,-2801.484975000002,Stop Loss Hit,08FEB24,6,False,2024-02,19.0,199976.2145
"22000CE, 22050PE",2024-02-02 11:13:00,334.108,2024-02-02 11:41:00,395.71799999999996,2,75,4620.749999999998,50.116200000000006,4570.633799999998,Profit Target Hit,08FEB24,6,False,2024-02,28.0,193025.932325
"22100CE, 22050PE",2024-02-02 11:33:00,309.1105,2024-02-02 13:04:00,303.808,2,75,-397.68749999999727,46.366575,-444.0540749999964,Hold Time Exceeded,08FEB24,6,False,2024-02,91.0,205485.89075
"22100CE, 22100PE",2024-02-02 11:41:00,353.601,2024-02-02 11:54:00,324.4625,2,75,2185.387499999997,53.04015,2132.3473499999973,RSI Oversold,08FEB24,6,False,2024-02,13.0,202108.56185
"22100CE, 22150PE",2024-02-02 11:42:00,375.11400000000003,2024-02-02 12:10:00,349.864,2,75,-1893.750000000002,56.2671,-1950.017100000002,Trend Reversal,08FEB24,6,False,2024-02,28.0,191075.915225
"21850PE, 21900CE",2024-02-02 13:41:00,305.0705,2024-02-02 15:12:00,287.1935,2,75,-1340.7749999999987,45.760575,-1386.5355749999985,Hold Time Exceeded,08FEB24,6,False,2024-02,91.0,189689.37965000002
"21850PE, 21900CE",2024-02-02 15:13:00,287.69849999999997,2024-02-02 15:21:00,288.4055,2,75,53.02500000000168,43.154775,9.870225000001682,EOD,08FEB24,6,False,2024-02,8.0,189699.249875
"21950CE, 21900PE",2024-02-05 09:28:00,298.75800000000004,2024-02-05 10:59:00,278.9115,2,75,-1488.4875000000015,44.813700000000004,-1533.3012000000015,Hold Time Exceeded,08FEB24,3,False,2024-02,91.0,203952.58955
"21950CE, 21950PE",2024-02-05 09:51:00,326.937,2024-02-05 10:17:00,319.26099999999997,2,75,575.6999999999989,49.040549999999996,526.659449999999,RSI Oversold,08FEB24,3,False,2024-02,26.0,202635.2213
"21950CE, 22000PE",2024-02-05 09:52:00,351.682,2024-02-05 11:23:00,330.371,2,75,-1598.3250000000007,52.752300000000005,-1651.0773000000008,Hold Time Exceeded,08FEB24,3,False,2024-02,91.0,188048.172575
"21900CE, 21900PE",2024-02-05 10:45:00,304.76750000000004,2024-02-05 12:10:00,292.597,2,75,912.7875000000004,45.715125,867.0723750000004,RSI Oversold,08FEB24,3,False,2024-02,85.0,203502.293675
"22000CE, 21950PE",2024-02-05 11:17:00,280.881,2024-02-05 12:48:00,263.6605,2,75,-1291.5375,42.132149999999996,-1333.66965,Hold Time Exceeded,08FEB24,3,False,2024-02,91.0,202618.9199
"21950CE, 22000PE",2024-02-05 11:38:00,322.8465,2024-02-05 13:09:00,314.2615,2,75,-643.8749999999985,48.426975,-692.3019749999986,Hold Time Exceeded,08FEB24,3,False,2024-02,91.0,187355.87060000002
"22000CE, 21950PE",2024-02-05 12:58:00,264.317,2024-02-05 14:29:00,265.4785,2,75,87.11250000000018,39.64755,47.4649500000005,Hold Time Exceeded,08FEB24,3,False,2024-02,91.0,202666.38485
"21950CE, 22000PE",2024-02-05 14:00:00,307.64599999999996,2024-02-05 14:43:00,372.18500000000006,2,75,4840.425000000004,46.1469,4794.278100000004,Profit Target Hit,08FEB24,3,False,2024-02,43.0,192150.14870000002
"21750PE, 21800CE",2024-02-05 14:57:00,276.336,2024-02-05 15:04:00,264.62,2,75,-878.7000000000016,41.4504,-920.1504000000018,Trend Reversal,08FEB24,3,False,2024-02,7.0,191229.9983
"21800PE, 21850CE",2024-02-05 15:13:00,274.3665,2024-02-05 15:21:00,278.1035,2,75,280.27499999999964,41.154975,239.1200249999996,EOD,08FEB24,3,False,2024-02,8.0,191469.11832500002
